"tITI","freq_bins_smooth","mean_spec","sem_upper","sem_lower"
"32 ms",0.0279745042492918,1.95869666864947,2.06299561178969,1.85439772550925
"32 ms",0.0286827195467422,1.94244895712803,2.04327281664812,1.84162509760794
"32 ms",0.0293909348441926,1.93560431901722,2.03746681396563,1.83374182406881
"32 ms",0.0300991501416431,1.93447751340966,2.03764573117011,1.83130929564922
"32 ms",0.0308073654390935,1.94417101977178,2.04735840469566,1.8409836348479
"32 ms",0.0315155807365439,1.95972611576146,2.06026211802152,1.8591901135014
"32 ms",0.0322237960339943,1.97085980595232,2.06758878824785,1.87413082365679
"32 ms",0.0329320113314448,1.98746210272249,2.08929436646776,1.88562983897722
"32 ms",0.0336402266288952,1.94437284387043,2.04381569132897,1.84492999641188
"32 ms",0.0343484419263456,1.93070129347861,2.02269890743943,1.8387036795178
"32 ms",0.035056657223796,1.96029543414771,2.04590232707639,1.87468854121902
"32 ms",0.0357648725212465,1.98271962797418,2.07011217200288,1.89532708394548
"32 ms",0.0364730878186969,2.01543213990768,2.10610484701955,1.9247594327958
"32 ms",0.0371813031161473,2.00202214129689,2.09463455125996,1.90940973133381
"32 ms",0.0378895184135977,2.01286474152293,2.10541915202117,1.92031033102468
"32 ms",0.0385977337110482,1.99319113350941,2.08354860146824,1.90283366555059
"32 ms",0.0393059490084986,1.9896913080326,2.08658904113652,1.89279357492868
"32 ms",0.040014164305949,1.98050324316783,2.07934759665905,1.88165888967662
"32 ms",0.0407223796033994,1.9711516007835,2.06651345392756,1.87578974763944
"32 ms",0.0414305949008499,1.95278720250276,2.04710877126483,1.85846563374069
"32 ms",0.0421388101983003,1.9545002918846,2.04875507554739,1.8602455082218
"32 ms",0.0428470254957507,1.95526131127279,2.05135074350343,1.85917187904215
"32 ms",0.0435552407932011,1.9618858518245,2.05379485986995,1.86997684377905
"32 ms",0.0442634560906516,1.98596250029512,2.07641819952957,1.89550680106067
"32 ms",0.044971671388102,1.98724280262412,2.07362655012693,1.9008590551213
"32 ms",0.0456798866855524,1.99327778372689,2.07714013912619,1.90941542832759
"32 ms",0.0463881019830028,2.00066123855507,2.08922361122732,1.91209886588282
"32 ms",0.0470963172804533,1.99538160705863,2.08849085803147,1.90227235608579
"32 ms",0.0478045325779037,2.02980047516744,2.1316022696093,1.92799868072558
"32 ms",0.0485127478753541,2.03285036630176,2.13315305637387,1.93254767622964
"32 ms",0.0492209631728045,2.02731541987063,2.12863747621508,1.92599336352619
"32 ms",0.049929178470255,2.00852892207166,2.10706513900421,1.90999270513911
"32 ms",0.0506373937677054,1.9813310739618,2.07437705295288,1.88828509497071
"32 ms",0.0513456090651558,1.97259447516273,2.06548859398149,1.87970035634396
"32 ms",0.0520538243626062,1.95927847716701,2.05003853218905,1.86851842214498
"32 ms",0.0527620396600567,1.96073208096735,2.05485112274935,1.86661303918534
"32 ms",0.0534702549575071,2.00961108959841,2.1068595798885,1.91236259930832
"32 ms",0.0541784702549575,2.02199449288856,2.11479868274409,1.92919030303303
"32 ms",0.0548866855524079,1.98757823531092,2.08260510079372,1.89255136982812
"32 ms",0.0555949008498583,2.00538573498925,2.09129006321918,1.91948140675933
"32 ms",0.0563031161473088,1.97151312774599,2.06025764324395,1.88276861224803
"32 ms",0.0570113314447592,1.97374272091615,2.06799323350637,1.87949220832593
"32 ms",0.0577195467422096,1.97562165176878,2.07419434898369,1.87704895455388
"32 ms",0.05842776203966,1.97793134965489,2.07544600642383,1.88041669288596
"32 ms",0.0591359773371105,1.94254093583065,2.03834606753675,1.84673580412455
"32 ms",0.0598441926345609,1.952931737751,2.04723469496751,1.85862878053449
"32 ms",0.0605524079320113,1.95603916794943,2.05350174048719,1.85857659541167
"32 ms",0.0612606232294617,1.94874665976493,2.04991797055197,1.84757534897789
"32 ms",0.0619688385269122,1.94802310697764,2.04519495204338,1.8508512619119
"32 ms",0.0626770538243626,1.95363121635452,2.05071892448027,1.85654350822876
"32 ms",0.063385269121813,1.96098546517321,2.06338631715059,1.85858461319584
"32 ms",0.0640934844192634,1.95275045043949,2.04998432706365,1.85551657381533
"32 ms",0.0648016997167139,1.93373233092014,2.02990532161426,1.83755934022602
"32 ms",0.0655099150141643,1.97541410445272,2.07031866935024,1.88050953955521
"32 ms",0.0662181303116147,1.9569120571134,2.04959113648103,1.86423297774577
"32 ms",0.0669263456090652,1.97522199391086,2.06980723244766,1.88063675537407
"32 ms",0.0676345609065156,1.91368503003992,2.00338293146191,1.82398712861794
"32 ms",0.068342776203966,1.89732620312881,1.98261581477893,1.81203659147869
