"id","speed","snr","snr_char","insert","index","power","label"
"sub-20","2048 ms",0,"0","2 inserts","power_index_slow",0,"0.07"
"sub-20","2048 ms",0,"0","6 inserts","power_index_fast",0,"0.17"
"sub-20","2048 ms",0,"0","6 inserts","power_index_slow",0,"0.07"
"sub-20","2048 ms",0.125,"1/8","2 inserts","power_index_fast",0.0130611230184209,"0.17"
"sub-20","2048 ms",0.125,"1/8","2 inserts","power_index_slow",0.0158771689360475,"0.07"
"sub-20","2048 ms",0.125,"1/8","6 inserts","power_index_fast",0.0140868049835974,"0.17"
"sub-20","2048 ms",0.125,"1/8","6 inserts","power_index_slow",0.0203130548034908,"0.07"
"sub-20","2048 ms",0.25,"1/4","2 inserts","power_index_fast",0.028512516048458,"0.17"
"sub-20","2048 ms",0.25,"1/4","2 inserts","power_index_slow",0.0295444440581879,"0.07"
"sub-20","2048 ms",0.25,"1/4","6 inserts","power_index_fast",0.0393351738791324,"0.17"
"sub-20","2048 ms",0.25,"1/4","6 inserts","power_index_slow",0.0361608063025824,"0.07"
"sub-20","2048 ms",0.5,"1/2","2 inserts","power_index_fast",0.0661089862490925,"0.17"
"sub-20","2048 ms",0.5,"1/2","2 inserts","power_index_slow",0.0492763851624262,"0.07"
"sub-20","2048 ms",0.5,"1/2","6 inserts","power_index_fast",0.125474233237664,"0.17"
"sub-20","2048 ms",0.5,"1/2","6 inserts","power_index_slow",0.0474437150375893,"0.07"
"sub-20","2048 ms",0.8,"4/5","2 inserts","power_index_fast",0.1209796269999,"0.17"
"sub-20","2048 ms",0.8,"4/5","2 inserts","power_index_slow",0.0581488246499237,"0.07"
"sub-20","2048 ms",0.8,"4/5","6 inserts","power_index_fast",0.276610782427083,"0.17"
"sub-20","2048 ms",0.8,"4/5","6 inserts","power_index_slow",0.016647234082627,"0.07"
"sub-20","32 ms",0,"0","2 inserts","power_index_fast",0,"0.17"
"sub-20","32 ms",0,"0","2 inserts","power_index_slow",0,"0.07"
"sub-20","32 ms",0,"0","6 inserts","power_index_fast",0,"0.17"
"sub-20","32 ms",0,"0","6 inserts","power_index_slow",0,"0.07"
"sub-20","32 ms",0.125,"1/8","2 inserts","power_index_fast",-0.00411897973175365,"0.17"
"sub-20","32 ms",0.125,"1/8","2 inserts","power_index_slow",0.0530379411293604,"0.07"
"sub-20","32 ms",0.125,"1/8","6 inserts","power_index_fast",-0.00100390770884347,"0.17"
"sub-20","32 ms",0.125,"1/8","6 inserts","power_index_slow",0.0411029991478181,"0.07"
"sub-20","32 ms",0.25,"1/4","2 inserts","power_index_fast",-0.0190840556734837,"0.17"
"sub-20","32 ms",0.25,"1/4","2 inserts","power_index_slow",0.111297690943547,"0.07"
"sub-20","32 ms",0.25,"1/4","6 inserts","power_index_fast",-0.0171245292957039,"0.17"
"sub-20","32 ms",0.25,"1/4","6 inserts","power_index_slow",0.0862149151979923,"0.07"
"sub-20","32 ms",0.5,"1/2","2 inserts","power_index_fast",-0.081096594450499,"0.17"
"sub-20","32 ms",0.5,"1/2","2 inserts","power_index_slow",0.233697369198049,"0.07"
"sub-20","32 ms",0.5,"1/2","6 inserts","power_index_fast",-0.0982044391713732,"0.17"
"sub-20","32 ms",0.5,"1/2","6 inserts","power_index_slow",0.174193582390729,"0.07"
"sub-20","32 ms",0.8,"4/5","2 inserts","power_index_fast",-0.196747677372588,"0.17"
"sub-20","32 ms",0.8,"4/5","2 inserts","power_index_slow",0.365179041820916,"0.07"
"sub-20","32 ms",0.8,"4/5","6 inserts","power_index_fast",-0.249065403320717,"0.17"
"sub-20","32 ms",0.8,"4/5","6 inserts","power_index_slow",0.240866584783882,"0.07"
"sub-21","2048 ms",0,"0","2 inserts","power_index_fast",0,"0.17"
"sub-21","2048 ms",0,"0","2 inserts","power_index_slow",0,"0.07"
"sub-21","2048 ms",0,"0","6 inserts","power_index_fast",0,"0.17"
"sub-21","2048 ms",0,"0","6 inserts","power_index_slow",0,"0.07"
"sub-21","2048 ms",0.125,"1/8","2 inserts","power_index_fast",0.00767416983967071,"0.17"
"sub-21","2048 ms",0.125,"1/8","2 inserts","power_index_slow",-0.00628234447937247,"0.07"
"sub-21","2048 ms",0.125,"1/8","6 inserts","power_index_fast",-0.0303243097068686,"0.17"
"sub-21","2048 ms",0.125,"1/8","6 inserts","power_index_slow",0.0189888594704567,"0.07"
"sub-21","2048 ms",0.25,"1/4","2 inserts","power_index_fast",0.0197842481298267,"0.17"
"sub-21","2048 ms",0.25,"1/4","2 inserts","power_index_slow",-0.0142428155284611,"0.07"
"sub-21","2048 ms",0.25,"1/4","6 inserts","power_index_fast",-0.0317687269917751,"0.17"
"sub-21","2048 ms",0.25,"1/4","6 inserts","power_index_slow",0.0287222109078654,"0.07"
"sub-21","2048 ms",0.5,"1/2","2 inserts","power_index_fast",0.0568006950311618,"0.17"
"sub-21","2048 ms",0.5,"1/2","2 inserts","power_index_slow",-0.034862274995978,"0.07"
"sub-21","2048 ms",0.5,"1/2","6 inserts","power_index_fast",0.0597844640544773,"0.17"
"sub-21","2048 ms",0.5,"1/2","6 inserts","power_index_slow",0.0156376340638045,"0.07"
"sub-21","2048 ms",0.8,"4/5","2 inserts","power_index_fast",0.121228254452757,"0.17"
"sub-21","2048 ms",0.8,"4/5","2 inserts","power_index_slow",-0.0666095213817975,"0.07"
"sub-21","2048 ms",0.8,"4/5","6 inserts","power_index_fast",0.300748150392704,"0.17"
"sub-21","2048 ms",0.8,"4/5","6 inserts","power_index_slow",-0.0501381011532492,"0.07"
"sub-21","32 ms",0,"0","2 inserts","power_index_fast",0,"0.17"
"sub-21","32 ms",0,"0","2 inserts","power_index_slow",0,"0.07"
"sub-21","32 ms",0,"0","6 inserts","power_index_fast",0,"0.17"
"sub-21","32 ms",0,"0","6 inserts","power_index_slow",0,"0.07"
"sub-21","32 ms",0.125,"1/8","2 inserts","power_index_fast",0.0141058237942973,"0.17"
"sub-21","32 ms",0.125,"1/8","2 inserts","power_index_slow",-0.018790617988398,"0.07"
"sub-21","32 ms",0.125,"1/8","6 inserts","power_index_fast",0.0397453210898197,"0.17"
"sub-21","32 ms",0.125,"1/8","6 inserts","power_index_slow",-0.0113741558332958,"0.07"
"sub-21","32 ms",0.25,"1/4","2 inserts","power_index_fast",0.0286206123914845,"0.17"
"sub-21","32 ms",0.25,"1/4","2 inserts","power_index_slow",-0.0377136615042666,"0.07"
"sub-21","32 ms",0.25,"1/4","6 inserts","power_index_fast",0.0967580996013369,"0.17"
"sub-21","32 ms",0.25,"1/4","6 inserts","power_index_slow",-0.0242897301771866,"0.07"
"sub-21","32 ms",0.5,"1/2","2 inserts","power_index_fast",0.05833188921781,"0.17"
"sub-21","32 ms",0.5,"1/2","2 inserts","power_index_slow",-0.0752269871342985,"0.07"
"sub-21","32 ms",0.5,"1/2","6 inserts","power_index_fast",0.262523481931402,"0.17"
"sub-21","32 ms",0.5,"1/2","6 inserts","power_index_slow",-0.0532541978555408,"0.07"
"sub-21","32 ms",0.8,"4/5","2 inserts","power_index_fast",0.0938226758951527,"0.17"
"sub-21","32 ms",0.8,"4/5","2 inserts","power_index_slow",-0.117953824668004,"0.07"
"sub-21","32 ms",0.8,"4/5","6 inserts","power_index_fast",0.527358295282326,"0.17"
"sub-21","32 ms",0.8,"4/5","6 inserts","power_index_slow",-0.0877226878009542,"0.07"
"sub-22","2048 ms",0,"0","2 inserts","power_index_fast",0,"0.17"
"sub-22","2048 ms",0,"0","2 inserts","power_index_slow",0,"0.07"
"sub-22","2048 ms",0,"0","6 inserts","power_index_fast",0,"0.17"
"sub-22","2048 ms",0,"0","6 inserts","power_index_slow",0,"0.07"
"sub-22","2048 ms",0.125,"1/8","2 inserts","power_index_fast",0.00874799333289522,"0.17"
"sub-22","2048 ms",0.125,"1/8","2 inserts","power_index_slow",0.0149652127399098,"0.07"
"sub-22","2048 ms",0.125,"1/8","6 inserts","power_index_fast",-0.0214481625119014,"0.17"
"sub-22","2048 ms",0.125,"1/8","6 inserts","power_index_slow",-0.0108738524655353,"0.07"
"sub-22","2048 ms",0.25,"1/4","2 inserts","power_index_fast",0.01784267782765,"0.17"
"sub-22","2048 ms",0.25,"1/4","2 inserts","power_index_slow",0.0281943481490394,"0.07"
"sub-22","2048 ms",0.25,"1/4","6 inserts","power_index_fast",-0.0362961122369552,"0.17"
"sub-22","2048 ms",0.25,"1/4","6 inserts","power_index_slow",-0.0224470323255599,"0.07"
"sub-22","2048 ms",0.5,"1/2","2 inserts","power_index_fast",0.0366447492922422,"0.17"
"sub-22","2048 ms",0.5,"1/2","2 inserts","power_index_slow",0.048651234691157,"0.07"
"sub-22","2048 ms",0.5,"1/2","6 inserts","power_index_fast",-0.0411603245008327,"0.17"
"sub-22","2048 ms",0.5,"1/2","6 inserts","power_index_slow",-0.045587700374594,"0.07"
"sub-22","2048 ms",0.8,"4/5","2 inserts","power_index_fast",0.0591850513256888,"0.17"
"sub-22","2048 ms",0.8,"4/5","2 inserts","power_index_slow",0.0614827614604974,"0.07"
"sub-22","2048 ms",0.8,"4/5","6 inserts","power_index_fast",-0.00275822462377132,"0.17"
"sub-22","2048 ms",0.8,"4/5","6 inserts","power_index_slow",-0.0681749067056623,"0.07"
"sub-22","32 ms",0,"0","2 inserts","power_index_fast",0,"0.17"
"sub-22","32 ms",0,"0","2 inserts","power_index_slow",0,"0.07"
"sub-22","32 ms",0,"0","6 inserts","power_index_fast",0,"0.17"
"sub-22","32 ms",0,"0","6 inserts","power_index_slow",0,"0.07"
"sub-22","32 ms",0.125,"1/8","2 inserts","power_index_fast",-0.0334321156442775,"0.17"
"sub-22","32 ms",0.125,"1/8","2 inserts","power_index_slow",0.00538743397150243,"0.07"
"sub-22","32 ms",0.125,"1/8","6 inserts","power_index_fast",-0.12029914852971,"0.17"
"sub-22","32 ms",0.125,"1/8","6 inserts","power_index_slow",-0.00062699437295739,"0.07"
"sub-22","32 ms",0.25,"1/4","2 inserts","power_index_fast",-0.0537499472287176,"0.17"
"sub-22","32 ms",0.25,"1/4","2 inserts","power_index_slow",0.0205673758773578,"0.07"
"sub-22","32 ms",0.25,"1/4","6 inserts","power_index_fast",-0.224541002686214,"0.17"
"sub-22","32 ms",0.25,"1/4","6 inserts","power_index_slow",0.013327945520257,"0.07"
"sub-22","32 ms",0.5,"1/2","2 inserts","power_index_fast",-0.0501815246025691,"0.17"
"sub-22","32 ms",0.5,"1/2","2 inserts","power_index_slow",0.0803036045565077,"0.07"
"sub-22","32 ms",0.5,"1/2","6 inserts","power_index_fast",-0.334009403421519,"0.17"
"sub-22","32 ms",0.5,"1/2","6 inserts","power_index_slow",0.0908595569215438,"0.07"
"sub-22","32 ms",0.8,"4/5","2 inserts","power_index_fast",0.0308040791986607,"0.17"
"sub-22","32 ms",0.8,"4/5","2 inserts","power_index_slow",0.195118042622008,"0.07"
"sub-22","32 ms",0.8,"4/5","6 inserts","power_index_fast",-0.237477151428878,"0.17"
"sub-22","32 ms",0.8,"4/5","6 inserts","power_index_slow",0.244370481902366,"0.07"
"sub-23","2048 ms",0,"0","2 inserts","power_index_fast",0,"0.17"
"sub-23","2048 ms",0,"0","2 inserts","power_index_slow",0,"0.07"
"sub-23","2048 ms",0,"0","6 inserts","power_index_fast",0,"0.17"
"sub-23","2048 ms",0,"0","6 inserts","power_index_slow",0,"0.07"
"sub-23","2048 ms",0.125,"1/8","2 inserts","power_index_fast",0.000889541943228134,"0.17"
"sub-23","2048 ms",0.125,"1/8","2 inserts","power_index_slow",0.0178250156015264,"0.07"
"sub-23","2048 ms",0.125,"1/8","6 inserts","power_index_fast",0.0281837512541889,"0.17"
"sub-23","2048 ms",0.125,"1/8","6 inserts","power_index_slow",-0.0809872490954239,"0.07"
"sub-23","2048 ms",0.25,"1/4","2 inserts","power_index_fast",0.00538222060299755,"0.17"
"sub-23","2048 ms",0.25,"1/4","2 inserts","power_index_slow",0.0336958089679911,"0.07"
"sub-23","2048 ms",0.25,"1/4","6 inserts","power_index_fast",0.0661988334407452,"0.17"
"sub-23","2048 ms",0.25,"1/4","6 inserts","power_index_slow",-0.129476772598686,"0.07"
"sub-23","2048 ms",0.5,"1/2","2 inserts","power_index_fast",0.0249366994496407,"0.17"
"sub-23","2048 ms",0.5,"1/2","2 inserts","power_index_slow",0.0569907800682711,"0.07"
"sub-23","2048 ms",0.5,"1/2","6 inserts","power_index_fast",0.154271674073899,"0.17"
"sub-23","2048 ms",0.5,"1/2","6 inserts","power_index_slow",-0.0878373212997794,"0.07"
"sub-23","2048 ms",0.8,"4/5","2 inserts","power_index_fast",0.0627425681584273,"0.17"
"sub-23","2048 ms",0.8,"4/5","2 inserts","power_index_slow",0.0670845610019417,"0.07"
"sub-23","2048 ms",0.8,"4/5","6 inserts","power_index_fast",0.230682466616469,"0.17"
"sub-23","2048 ms",0.8,"4/5","6 inserts","power_index_slow",0.137332540516403,"0.07"
"sub-23","32 ms",0,"0","2 inserts","power_index_fast",0,"0.17"
"sub-23","32 ms",0,"0","2 inserts","power_index_slow",0,"0.07"
"sub-23","32 ms",0,"0","6 inserts","power_index_fast",0,"0.17"
"sub-23","32 ms",0,"0","6 inserts","power_index_slow",0,"0.07"
"sub-23","32 ms",0.125,"1/8","2 inserts","power_index_fast",0.00870606808623218,"0.17"
"sub-23","32 ms",0.125,"1/8","2 inserts","power_index_slow",-0.013374257673396,"0.07"
"sub-23","32 ms",0.125,"1/8","6 inserts","power_index_fast",0.0135366853903661,"0.17"
"sub-23","32 ms",0.125,"1/8","6 inserts","power_index_slow",-0.017375342513658,"0.07"
"sub-23","32 ms",0.25,"1/4","2 inserts","power_index_fast",0.0249809321940446,"0.17"
"sub-23","32 ms",0.25,"1/4","2 inserts","power_index_slow",-0.0263839954575539,"0.07"
"sub-23","32 ms",0.25,"1/4","6 inserts","power_index_fast",0.055107288696745,"0.17"
"sub-23","32 ms",0.25,"1/4","6 inserts","power_index_slow",-0.0319284346900419,"0.07"
"sub-23","32 ms",0.5,"1/2","2 inserts","power_index_fast",0.0794843189169363,"0.17"
"sub-23","32 ms",0.5,"1/2","2 inserts","power_index_slow",-0.0504453823513561,"0.07"
"sub-23","32 ms",0.5,"1/2","6 inserts","power_index_fast",0.211503544686407,"0.17"
"sub-23","32 ms",0.5,"1/2","6 inserts","power_index_slow",-0.0466479822661865,"0.07"
"sub-23","32 ms",0.8,"4/5","2 inserts","power_index_fast",0.178257465905587,"0.17"
"sub-23","32 ms",0.8,"4/5","2 inserts","power_index_slow",-0.0741718693604598,"0.07"
"sub-23","32 ms",0.8,"4/5","6 inserts","power_index_fast",0.4479280947454,"0.17"
"sub-23","32 ms",0.8,"4/5","6 inserts","power_index_slow",-0.037988181607632,"0.07"
"sub-25","2048 ms",0,"0","2 inserts","power_index_fast",0,"0.17"
"sub-25","2048 ms",0,"0","2 inserts","power_index_slow",0,"0.07"
"sub-25","2048 ms",0,"0","6 inserts","power_index_fast",0,"0.17"
"sub-25","2048 ms",0,"0","6 inserts","power_index_slow",0,"0.07"
"sub-25","2048 ms",0.125,"1/8","2 inserts","power_index_fast",0.000880825404599084,"0.17"
"sub-25","2048 ms",0.125,"1/8","2 inserts","power_index_slow",0.010831946599827,"0.07"
"sub-25","2048 ms",0.125,"1/8","6 inserts","power_index_fast",0.00624303851795701,"0.17"
"sub-25","2048 ms",0.125,"1/8","6 inserts","power_index_slow",0.0484696278731869,"0.07"
"sub-25","2048 ms",0.25,"1/4","2 inserts","power_index_fast",-0.000937622748886968,"0.17"
"sub-25","2048 ms",0.25,"1/4","2 inserts","power_index_slow",0.0238736707587309,"0.07"
"sub-25","2048 ms",0.25,"1/4","6 inserts","power_index_fast",0.00422313915863308,"0.17"
"sub-25","2048 ms",0.25,"1/4","6 inserts","power_index_slow",0.104821562337765,"0.07"
"sub-25","2048 ms",0.5,"1/2","2 inserts","power_index_fast",-0.0125771040044145,"0.17"
"sub-25","2048 ms",0.5,"1/2","2 inserts","power_index_slow",0.0559437852228167,"0.07"
"sub-25","2048 ms",0.5,"1/2","6 inserts","power_index_fast",-0.024244344288702,"0.17"
"sub-25","2048 ms",0.5,"1/2","6 inserts","power_index_slow",0.228055127469643,"0.07"
"sub-25","2048 ms",0.8,"4/5","2 inserts","power_index_fast",-0.0394490447676115,"0.17"
"sub-25","2048 ms",0.8,"4/5","2 inserts","power_index_slow",0.102766836419397,"0.07"
"sub-25","2048 ms",0.8,"4/5","6 inserts","power_index_fast",-0.0879848637779296,"0.17"
"sub-25","2048 ms",0.8,"4/5","6 inserts","power_index_slow",0.361724730226827,"0.07"
"sub-25","32 ms",0,"0","2 inserts","power_index_fast",0,"0.17"
"sub-25","32 ms",0,"0","2 inserts","power_index_slow",0,"0.07"
"sub-25","32 ms",0,"0","6 inserts","power_index_fast",0,"0.17"
"sub-25","32 ms",0,"0","6 inserts","power_index_slow",0,"0.07"
"sub-25","32 ms",0.125,"1/8","2 inserts","power_index_fast",0.00805799233245419,"0.17"
"sub-25","32 ms",0.125,"1/8","2 inserts","power_index_slow",0.0155301527511163,"0.07"
"sub-25","32 ms",0.125,"1/8","6 inserts","power_index_fast",0.0117428006437567,"0.17"
"sub-25","32 ms",0.125,"1/8","6 inserts","power_index_slow",0.0607297612767252,"0.07"
"sub-25","32 ms",0.25,"1/4","2 inserts","power_index_fast",0.014094151410573,"0.17"
"sub-25","32 ms",0.25,"1/4","2 inserts","power_index_slow",0.0333861233910055,"0.07"
"sub-25","32 ms",0.25,"1/4","6 inserts","power_index_fast",0.0177258152258151,"0.17"
"sub-25","32 ms",0.25,"1/4","6 inserts","power_index_slow",0.127762362065462,"0.07"
"sub-25","32 ms",0.5,"1/2","2 inserts","power_index_fast",0.0193907586215587,"0.17"
"sub-25","32 ms",0.5,"1/2","2 inserts","power_index_slow",0.0755926606953229,"0.07"
"sub-25","32 ms",0.5,"1/2","6 inserts","power_index_fast",0.00860028308910981,"0.17"
"sub-25","32 ms",0.5,"1/2","6 inserts","power_index_slow",0.272469723362024,"0.07"
"sub-25","32 ms",0.8,"4/5","2 inserts","power_index_fast",0.0129195979955659,"0.17"
"sub-25","32 ms",0.8,"4/5","2 inserts","power_index_slow",0.135575158725574,"0.07"
"sub-25","32 ms",0.8,"4/5","6 inserts","power_index_fast",-0.0409453776572237,"0.17"
"sub-25","32 ms",0.8,"4/5","6 inserts","power_index_slow",0.437761106597025,"0.07"
"sub-26","2048 ms",0,"0","2 inserts","power_index_fast",0,"0.17"
"sub-26","2048 ms",0,"0","2 inserts","power_index_slow",0,"0.07"
"sub-26","2048 ms",0,"0","6 inserts","power_index_fast",0,"0.17"
"sub-26","2048 ms",0,"0","6 inserts","power_index_slow",0,"0.07"
"sub-26","2048 ms",0.125,"1/8","2 inserts","power_index_fast",0.00921506866757886,"0.17"
"sub-26","2048 ms",0.125,"1/8","2 inserts","power_index_slow",-0.00363008283698011,"0.07"
"sub-26","2048 ms",0.125,"1/8","6 inserts","power_index_fast",-0.00555793022792235,"0.17"
"sub-26","2048 ms",0.125,"1/8","6 inserts","power_index_slow",-0.00608395127151158,"0.07"
"sub-26","2048 ms",0.25,"1/4","2 inserts","power_index_fast",0.0290930384769392,"0.17"
"sub-26","2048 ms",0.25,"1/4","2 inserts","power_index_slow",-0.00884329789271015,"0.07"
"sub-26","2048 ms",0.25,"1/4","6 inserts","power_index_fast",0.00564325058448466,"0.17"
"sub-26","2048 ms",0.25,"1/4","6 inserts","power_index_slow",-0.0112498984733258,"0.07"
"sub-26","2048 ms",0.5,"1/2","2 inserts","power_index_fast",0.101038208771267,"0.17"
"sub-26","2048 ms",0.5,"1/2","2 inserts","power_index_slow",-0.0238424679346038,"0.07"
"sub-26","2048 ms",0.5,"1/2","6 inserts","power_index_fast",0.08385656735465,"0.17"
"sub-26","2048 ms",0.5,"1/2","6 inserts","power_index_slow",-0.0171969437157748,"0.07"
"sub-26","2048 ms",0.8,"4/5","2 inserts","power_index_fast",0.237226825254823,"0.17"
"sub-26","2048 ms",0.8,"4/5","2 inserts","power_index_slow",-0.0484160432365309,"0.07"
"sub-26","2048 ms",0.8,"4/5","6 inserts","power_index_fast",0.25953778283198,"0.17"
"sub-26","2048 ms",0.8,"4/5","6 inserts","power_index_slow",-0.0147625734594263,"0.07"
"sub-26","32 ms",0,"0","2 inserts","power_index_fast",0,"0.17"
"sub-26","32 ms",0,"0","2 inserts","power_index_slow",0,"0.07"
"sub-26","32 ms",0,"0","6 inserts","power_index_fast",0,"0.17"
"sub-26","32 ms",0,"0","6 inserts","power_index_slow",0,"0.07"
"sub-26","32 ms",0.125,"1/8","2 inserts","power_index_fast",0.010731626748564,"0.17"
"sub-26","32 ms",0.125,"1/8","2 inserts","power_index_slow",0.0376534139095511,"0.07"
"sub-26","32 ms",0.125,"1/8","6 inserts","power_index_fast",0.0401738706223971,"0.17"
"sub-26","32 ms",0.125,"1/8","6 inserts","power_index_slow",0.0496402504440242,"0.07"
"sub-26","32 ms",0.25,"1/4","2 inserts","power_index_fast",0.0199919258249881,"0.17"
"sub-26","32 ms",0.25,"1/4","2 inserts","power_index_slow",0.077928573784334,"0.07"
"sub-26","32 ms",0.25,"1/4","6 inserts","power_index_fast",0.0842729871494908,"0.17"
"sub-26","32 ms",0.25,"1/4","6 inserts","power_index_slow",0.102304298540488,"0.07"
"sub-26","32 ms",0.5,"1/2","2 inserts","power_index_fast",0.0332967133494893,"0.17"
"sub-26","32 ms",0.5,"1/2","2 inserts","power_index_slow",0.164677006615608,"0.07"
"sub-26","32 ms",0.5,"1/2","6 inserts","power_index_fast",0.178968423979081,"0.17"
"sub-26","32 ms",0.5,"1/2","6 inserts","power_index_slow",0.209412440621837,"0.07"
"sub-26","32 ms",0.8,"4/5","2 inserts","power_index_fast",0.0387629552347233,"0.17"
"sub-26","32 ms",0.8,"4/5","2 inserts","power_index_slow",0.274571843643135,"0.07"
"sub-26","32 ms",0.8,"4/5","6 inserts","power_index_fast",0.286024219601254,"0.17"
"sub-26","32 ms",0.8,"4/5","6 inserts","power_index_slow",0.319364551960572,"0.07"
"sub-27","2048 ms",0,"0","2 inserts","power_index_fast",0,"0.17"
"sub-27","2048 ms",0,"0","2 inserts","power_index_slow",0,"0.07"
"sub-27","2048 ms",0,"0","6 inserts","power_index_fast",0,"0.17"
"sub-27","2048 ms",0,"0","6 inserts","power_index_slow",0,"0.07"
"sub-27","2048 ms",0.125,"1/8","2 inserts","power_index_fast",0.0142723969612024,"0.17"
"sub-27","2048 ms",0.125,"1/8","2 inserts","power_index_slow",0.00417816190032679,"0.07"
"sub-27","2048 ms",0.125,"1/8","6 inserts","power_index_fast",-0.00625583023811962,"0.17"
"sub-27","2048 ms",0.125,"1/8","6 inserts","power_index_slow",-0.0252870634882925,"0.07"
"sub-27","2048 ms",0.25,"1/4","2 inserts","power_index_fast",0.0223064696470119,"0.17"
"sub-27","2048 ms",0.25,"1/4","2 inserts","power_index_slow",0.0162821693516736,"0.07"
"sub-27","2048 ms",0.25,"1/4","6 inserts","power_index_fast",-0.00853537247666695,"0.17"
"sub-27","2048 ms",0.25,"1/4","6 inserts","power_index_slow",-0.0529380334617998,"0.07"
"sub-27","2048 ms",0.5,"1/2","2 inserts","power_index_fast",0.018358259212594,"0.17"
"sub-27","2048 ms",0.5,"1/2","2 inserts","power_index_slow",0.0639143204377162,"0.07"
"sub-27","2048 ms",0.5,"1/2","6 inserts","power_index_fast",0.00161600082111431,"0.17"
"sub-27","2048 ms",0.5,"1/2","6 inserts","power_index_slow",-0.106986483273788,"0.07"
"sub-27","2048 ms",0.8,"4/5","2 inserts","power_index_fast",-0.0202848072129849,"0.17"
"sub-27","2048 ms",0.8,"4/5","2 inserts","power_index_slow",0.156326975724953,"0.07"
"sub-27","2048 ms",0.8,"4/5","6 inserts","power_index_fast",0.035102469535135,"0.17"
"sub-27","2048 ms",0.8,"4/5","6 inserts","power_index_slow",-0.149954588388622,"0.07"
"sub-27","32 ms",0,"0","2 inserts","power_index_fast",0,"0.17"
"sub-27","32 ms",0,"0","2 inserts","power_index_slow",0,"0.07"
"sub-27","32 ms",0,"0","6 inserts","power_index_fast",0,"0.17"
"sub-27","32 ms",0,"0","6 inserts","power_index_slow",0,"0.07"
"sub-27","32 ms",0.125,"1/8","2 inserts","power_index_fast",0.011837310872577,"0.17"
"sub-27","32 ms",0.125,"1/8","2 inserts","power_index_slow",0.0112498776803636,"0.07"
"sub-27","32 ms",0.125,"1/8","6 inserts","power_index_fast",0.0162460887189157,"0.17"
"sub-27","32 ms",0.125,"1/8","6 inserts","power_index_slow",0.0460554564817377,"0.07"
"sub-27","32 ms",0.25,"1/4","2 inserts","power_index_fast",0.02698109755133,"0.17"
"sub-27","32 ms",0.25,"1/4","2 inserts","power_index_slow",0.0237325964026604,"0.07"
"sub-27","32 ms",0.25,"1/4","6 inserts","power_index_fast",0.0336555089864425,"0.17"
"sub-27","32 ms",0.25,"1/4","6 inserts","power_index_slow",0.0935548926457988,"0.07"
"sub-27","32 ms",0.5,"1/2","2 inserts","power_index_fast",0.0657592449607628,"0.17"
"sub-27","32 ms",0.5,"1/2","2 inserts","power_index_slow",0.0511379430176072,"0.07"
"sub-27","32 ms",0.5,"1/2","6 inserts","power_index_fast",0.0666458205678499,"0.17"
"sub-27","32 ms",0.5,"1/2","6 inserts","power_index_slow",0.177528527776314,"0.07"
"sub-27","32 ms",0.8,"4/5","2 inserts","power_index_fast",0.121805623891397,"0.17"
"sub-27","32 ms",0.8,"4/5","2 inserts","power_index_slow",0.0848175607285935,"0.07"
"sub-27","32 ms",0.8,"4/5","6 inserts","power_index_fast",0.0912781306986424,"0.17"
"sub-27","32 ms",0.8,"4/5","6 inserts","power_index_slow",0.229401742342475,"0.07"
"sub-28","2048 ms",0,"0","2 inserts","power_index_fast",0,"0.17"
"sub-28","2048 ms",0,"0","2 inserts","power_index_slow",0,"0.07"
"sub-28","2048 ms",0,"0","6 inserts","power_index_fast",0,"0.17"
"sub-28","2048 ms",0,"0","6 inserts","power_index_slow",0,"0.07"
"sub-28","2048 ms",0.125,"1/8","2 inserts","power_index_fast",0.0091526106821111,"0.17"
"sub-28","2048 ms",0.125,"1/8","2 inserts","power_index_slow",0.0017626230377354,"0.07"
"sub-28","2048 ms",0.125,"1/8","6 inserts","power_index_fast",-0.0192723040990151,"0.17"
"sub-28","2048 ms",0.125,"1/8","6 inserts","power_index_slow",0.00815041525642695,"0.07"
"sub-28","2048 ms",0.25,"1/4","2 inserts","power_index_fast",0.0184259744024536,"0.17"
"sub-28","2048 ms",0.25,"1/4","2 inserts","power_index_slow",0.00280680532358194,"0.07"
"sub-28","2048 ms",0.25,"1/4","6 inserts","power_index_fast",-0.0278386290053449,"0.17"
"sub-28","2048 ms",0.25,"1/4","6 inserts","power_index_slow",0.0127865232361434,"0.07"
"sub-28","2048 ms",0.5,"1/2","2 inserts","power_index_fast",0.0369154424935233,"0.17"
"sub-28","2048 ms",0.5,"1/2","2 inserts","power_index_slow",0.00266137853449969,"0.07"
"sub-28","2048 ms",0.5,"1/2","6 inserts","power_index_fast",-0.00548538258278472,"0.17"
"sub-28","2048 ms",0.5,"1/2","6 inserts","power_index_slow",0.00877668029329511,"0.07"
"sub-28","2048 ms",0.8,"4/5","2 inserts","power_index_fast",0.058018162848193,"0.17"
"sub-28","2048 ms",0.8,"4/5","2 inserts","power_index_slow",-0.00137587041983253,"0.07"
"sub-28","2048 ms",0.8,"4/5","6 inserts","power_index_fast",0.0939405763252907,"0.17"
"sub-28","2048 ms",0.8,"4/5","6 inserts","power_index_slow",-0.0211870869991428,"0.07"
"sub-28","32 ms",0,"0","2 inserts","power_index_fast",0,"0.17"
"sub-28","32 ms",0,"0","2 inserts","power_index_slow",0,"0.07"
"sub-28","32 ms",0,"0","6 inserts","power_index_fast",0,"0.17"
