"freq_bins_smooth","mean_spec","sem_upper","sem_lower"
0.198384831460674,0.0164755842946084,0.0573139503203745,-0.0243627817311577
0.199087078651685,0.0175960058570959,0.0603575674414193,-0.0251655557272276
0.199789325842697,0.011965118867083,0.0509192978847508,-0.0269890601505848
0.200491573033708,0.0086944991963864,0.0459604811877112,-0.0285714827949384
0.201193820224719,-0.000153790967435865,0.0365777382820806,-0.0368853202169523
0.20189606741573,-0.00612821621294298,0.0325811137867638,-0.0448375462126498
0.202598314606742,0.000887765197029091,0.0440183957228944,-0.0422428653288362
0.203300561797753,0.0162831764723779,0.057686513512073,-0.0251201605673171
0.204002808988764,0.0185285444098384,0.0569621713066884,-0.0199050824870115
0.204705056179775,0.0136298684987807,0.0500800293136417,-0.0228202923160804
0.205407303370786,0.006303014159985,0.0425046986870333,-0.0298986703670633
0.206109550561798,-0.00047750596704919,0.0376962223351804,-0.0386512342692788
0.206811797752809,0.000808134259179572,0.0381365282913557,-0.0365202597729965
0.20751404494382,0.00250774885947994,0.0383131440897032,-0.0332976463707434
0.208216292134831,0.0170661747151745,0.052594851279849,-0.0184625018494999
0.208918539325843,0.020836600314019,0.0557501094308345,-0.0140769088027965
0.209620786516854,0.0238494406439739,0.0628003609282872,-0.0151014796403394
0.210323033707865,0.00216296258316682,0.0423956285534834,-0.0380697033871497
0.211025280898876,-0.00509695294570182,0.0351292321662948,-0.0453231380576985
0.211727528089888,-0.0133732902243187,0.0286171199048031,-0.0553637003534405
0.212429775280899,0.00143520053722385,0.0411602659862732,-0.0382898649118255
0.21313202247191,-0.00919677913614718,0.029891135573371,-0.0482846938456653
0.213834269662921,-0.0141643097091088,0.024586020350467,-0.0529146397686847
0.214536516853933,-0.00429697390854466,0.0335250227227028,-0.0421189705397921
0.215238764044944,-0.00240681210973568,0.0331200607415867,-0.037933684961058
0.215941011235955,-0.00380095760013223,0.0303575234684788,-0.0379594386687432
0.216643258426966,0.0130527703196384,0.0463854154616079,-0.0202798748223311
0.217345505617977,0.0118974865655397,0.0471633783288821,-0.0233684051978026
0.218047752808989,0.0065064004746711,0.0412827471229864,-0.0282699461736442
0.21875,-0.00764243504382147,0.0271851642851784,-0.0424700343728213
0.219452247191011,-0.00463444435897141,0.0297518999935811,-0.039020788711524
0.220154494382022,0.00451283589291286,0.0404071790086618,-0.031381507222836
0.220856741573034,0.00379300602740227,0.0395751874235754,-0.0319891753687709
0.221558988764045,0.00350169232029347,0.0387845756324916,-0.0317811909919047
0.222261235955056,-0.000419836914131885,0.0340928398128043,-0.0349325136410681
0.222963483146067,-0.00327689765771983,0.0321217274759153,-0.0386755227913549
0.223665730337079,0.00579317663893858,0.0405541014629243,-0.0289677481850472
0.22436797752809,-0.00215349630627263,0.0320086092064499,-0.0363156018189951
0.225070224719101,0.00657047323993932,0.0409613302227306,-0.0278203837428519
0.225772471910112,0.00116316706792254,0.0350874903114836,-0.0327611561756385
0.226474719101124,-0.00285895476754716,0.0301905611172701,-0.0359084706523645
0.227176966292135,0.00460408333699008,0.0380401104859959,-0.0288319438120157
0.227879213483146,0.00545760606277359,0.0377319758464666,-0.0268167637209194
0.228581460674157,0.00749161247767382,0.039768191110234,-0.0247849661548863
0.229283707865168,-0.0073346267161284,0.0244995094025427,-0.0391687628347995
0.22998595505618,-0.00772105708513309,0.0223525865253952,-0.0377947006956613
0.230688202247191,-0.00523694497981184,0.022528124782459,-0.0330020147420827
0.231390449438202,-0.00338120163948397,0.0227095627951375,-0.0294719660741055
0.232092696629213,-0.00700515794514478,0.0201991544984841,-0.0342094703887737
0.232794943820225,-0.00807492420225201,0.0213783309247216,-0.0375281793292256
0.233497191011236,-0.0108642065722441,0.0179869453371143,-0.0397153584816025
0.234199438202247,-0.00150174920214923,0.0277934289669819,-0.0307969273712804
0.234901685393258,-0.0080557560322887,0.023811336774759,-0.0399228488393364
0.23560393258427,-0.00159959866871884,0.0294727385209105,-0.0326719358583482
0.236306179775281,-0.00197064757927308,0.0277651034229566,-0.0317063985815027
0.237008426966292,-0.00493124263509936,0.0219913399006126,-0.0318538251708113
0.237710674157303,-0.00592946915364816,0.0224279129272943,-0.0342868512345906
0.238412921348315,-0.00345084516326454,0.0245648516994965,-0.0314665420260256
0.239115168539326,-0.004027895641364,0.0238796712200699,-0.0319354625027979
0.239817415730337,-0.00025906134878528,0.0278527997698766,-0.0283709224674471
0.240519662921348,-0.00465008601837442,0.0234497722260902,-0.032749944262839
0.24122191011236,-0.00696987504343675,0.0216183196158554,-0.0355580697027289
0.241924157303371,-0.00819203673807728,0.017394732386328,-0.0337788058624826
0.242626404494382,-0.0110313310282186,0.0131550894566898,-0.0352177515131269
0.243328651685393,-0.0157554590522168,0.00934520444722632,-0.0408561225516599
0.244030898876404,-0.024325230384966,0.000869166014742052,-0.049519626784674
0.244733146067416,-0.0118424258988255,0.0141996549500887,-0.0378845067477397
0.245435393258427,-0.0152131693861036,0.0102160967367408,-0.040642435508948
0.246137640449438,-0.0226939970138417,0.00401941084369128,-0.0494074048713746
0.246839887640449,-0.0217478072553297,0.00491528789779267,-0.0484109024084522
0.247542134831461,-0.0245491160759311,0.001524236057035,-0.0506224682088971
0.248244382022472,-0.0281343365929443,-0.00409284072956815,-0.0521758324563205
0.248946629213483,-0.0273686652062995,-0.00303629101819809,-0.0517010393944009
0.249648876404494,-0.0225643961040587,0.00192204091576711,-0.0470508331238845
0.250351123595506,-0.016722339082618,0.0086882131710433,-0.0421328913362793
0.251053370786517,-0.0135291643469707,0.0123820021212626,-0.0394403308152039
0.251755617977528,-0.0172675303113816,0.00868536023525351,-0.0432204208580167
